userID,group,method,verified
mpr_2fFswk6oNa2Jdf4ds9JdHyl171l,B,Whatsapp,1
mpr_2fFstYQSSVDfXWRFpLxeviO67gP,B,Sms,1
mpr_2fFufL4yfF7MKpRBuYbwcdXJGON,A,Sms,1
mpr_2fFz4SkkEegbp6kZDHSTuG6Fp5F,C,Sms,1
mpr_2fMQB39bRgnXsnAc7YYRGzcxbZh,B,Sms,1
mpr_2fMPtcbaO9dxzO1EeIl5TNp3Zaj,B,Sms,1
mpr_2fMQRhJxgPA6qe2VUexNU1GPYWc,B,Sms,1
mpr_2fMRBgsKDW8Nxdxxl5ToThTdCgg,A,Sms,1
mpr_2fMTuQdCJhLUyN7XAVSUyNL8h3m,B,Whatsapp,1
mpr_2fMVjkLT3vXZmn3wR4FYRkHhxbl,A,Sms,1
mpr_2fMVqI9YqWTRPBdJhdHkFCLGcMv,B,Sms,1
mpr_2fMYT49BwXLO60eoxrtDl5rPBIX,A,Sms,1
mpr_2fMZ3Dz8emF53WCnZb1NOLlyS14,A,Sms,1
mpr_2fMeJn1MpKc9YKOiigIhJE1CJqL,B,Sms,1
mpr_2fMebqKQ9RV9bMI0K1PQI25px1o,C,Whatsapp,1
mpr_2fMfOusRUwn0tUGUBC9EosETF6r,A,Sms,0
mpr_2fMfLaxLV9vu0AjBwRkVnbiZF6d,A,Sms,1
mpr_2fMhNOBx4En6QZsl9kFHU5iRUS3,C,Whatsapp,1
mpr_2fMiGMHxvDPCpy6WxaoCUqd2me9,A,Sms,1
mpr_2fMiAttU1SAtb6izut6ZHeCw4cr,A,Sms,0
mpr_2fMiPR8mzljPbbORQifIEOchnzF,A,Sms,0
mpr_2fMizlWFIwiKxHyjhXM9LO4zcCE,B,Sms,0
mpr_2fMkB9LX2zLVEOBXQvruuT4dSy8,B,Sms,1
mpr_2fMkmoIVKEDM2o3DyE4x1zpJCwm,A,Sms,1
mpr_2fMo0iL4sMfQbtpK2rzXBdptbHF,B,Sms,1
mpr_2fMpKctiQWfsGXLXdbr2qlbesxX,C,Whatsapp,1
mpr_2fMpdgtU5dasoisyLCaiyzxX0zV,A,Sms,1
mpr_2fMqPeT8giuGzF4PDtQ9Z1NssrG,B,Whatsapp,1
mpr_2fMtQqKlas3vmZqpJZTwwhawhZI,C,Whatsapp,1
mpr_2fMwhFEzD08MnuzjtDLvNaAlvWs,C,Whatsapp,1
mpr_2fMyz6YFso76wwCrKIwV8rYJpy3,C,Sms,1
mpr_2fMzo8oHx6olabOltbWO7YKA01b,C,Whatsapp,1
mpr_2fN27VIvZO1SyXoC8tulV97JhWW,A,Sms,1
mpr_2fN2RB46q9pvqp0wiVFdjS0cWjW,C,Whatsapp,1
mpr_2fN2Q5n8LMcdj2vHu659oMPIJw0,A,Sms,0
mpr_2fN3ddrY7nZWTuqxawqtSioo6Br,B,Sms,1
mpr_2fN4Wsr1JhVQklK8ZpUBfPeI19A,C,Whatsapp,1
mpr_2fN7UppyFn4QTprcy6sp9GkopKX,B,Sms,1
mpr_2fN7ddI78ytdBhMc5uIttyTO3CI,B,Sms,1
mpr_2fMop8uLagpiKgdeaZOHkQVeA8G,B,Whatsapp,1
mpr_2fNA0BofssWlkH44AZs3DkHygJQ,B,Sms,1
mpr_2fNA6626XkzB6MWFygFc5vRv1Rb,A,Sms,1
mpr_2fNAIZSajcdDbGR1H7p5n8BqMrM,B,Sms,1
mpr_2fND3WLcghGeMlnDVOZSLLBYI8m,B,Sms,1
mpr_2fNFwJcfZUVCaMAXfWVwrQzEaas,C,Whatsapp,1
mpr_2fNH8nM2fO3ri3Dsy4mSX3DOxNh,A,Sms,1
mpr_2fNHzdlYnLdrznUa91vIa1pWvei,B,Sms,1
mpr_2fNIzwhtsYKEhSbrXfLIujPZ4FB,C,Whatsapp,1
mpr_2fNKTD4W3ZwkuYxP0d4nK66YKO4,B,Sms,1
mpr_2fNL8X2j8uQF11PIUbpiA3wMa0z,C,Sms,1
mpr_2fOkqmvAdKKE3Gg9QaiCfCUgOJE,B,Sms,1
mpr_2fOm64YHq9dxnjP9TQG5uZIIGvm,A,Sms,1
mpr_2fOmA3uQu1AKWgswnjrGzObyjAq,B,Sms,1
mpr_2fOpQY86GD5avD19i8dlDaUnj5Q,C,Sms,1
mpr_2fOqC5ttgU4ir6o7QujrGt11O3t,A,Sms,1
mpr_2fOqsepNFJaj1YCzecP0WvclMR3,C,Whatsapp,1
mpr_2fOrSveb79UOrRlJGqGjIjX2318,A,Sms,0
mpr_2fOrF0WyiMiPF7H4R8aznyAZceR,B,Whatsapp,1
mpr_2fOs4fwWuTUVP0pImCZl4inbx9H,C,Sms,1
mpr_2fOuUEmKf5TD6EAltgrC1oo1Fub,B,Sms,1
mpr_2fNfN99wTvZil2TxuHJevJ3nQ0m,B,Sms,1
mpr_2fOznbZqiaXxa7i8MWbrrO0wYpn,A,Sms,1
mpr_2fOzss6e8U3LJWpX6EGO0gYJUzM,A,Sms,1
mpr_2fOzq2qyAUpPvEVij2ez2DAnMiF,A,Sms,1
mpr_2fP2OpR9tqlgmiDCUvetq7LTqhN,C,Sms,0
mpr_2fP2RPjaRtdbN9hE2l60ghhAX2p,A,Sms,1
mpr_2fP2FXSdumjXOSsqb7hKIXoKPO3,C,Sms,1
mpr_2fP4yuhG15P0hFfqjZU9qjFutNQ,A,Sms,1
mpr_2fP5C3DbSSXxobfaTYndw4rRJic,A,Sms,1
mpr_2fP5U3ivtvRX1K2Y1H8kMeKK9jX,C,Whatsapp,0
mpr_2fP5sIWz6ZOtCkyXolLCzsDMeho,C,Whatsapp,0
mpr_2fP5zJWoPKbFGn1q9I0DmL9xq1y,A,Sms,1
mpr_2fP6OdiMtRVaiKOgGjw1YXNhaFc,A,Sms,0
mpr_2fP7V3GNnJF5KjEthQebnAEpdCH,C,Sms,1
mpr_2fPADwvv5mHwar4UZc0KKT9ivcS,B,Sms,1
mpr_2fPBWBfq69B7s6RzCyrf3Kjy9TR,B,Sms,1
mpr_2fPCQAerBal0tPfnb0h0WWW1nmB,C,Whatsapp,1
mpr_2fPDIlVeuDsGHewSjkumh6Iy3Up,C,Whatsapp,1
mpr_2fE3x8EOQf9G6QBHjgJEjSYfnNM,A,Sms,1
mpr_2fP2SivqZbEy2lIeaCIRuY6qiHV,A,Sms,1
mpr_2fPJy6sHuLb3D6xJFYPTvbt9VTB,C,Sms,1
mpr_2fK5bJ0T3AukXEe58LhD0T841cw,C,Sms,1
mpr_2fK7R847ucn2TV1oqt3OvPmuert,C,Whatsapp,1
mpr_2fJIumFV91wPM7xDjeLuihXCvSj,C,Whatsapp,1
mpr_2fJiWUHVqSj5dldJJOIrmwDA3Sc,C,Whatsapp,1
mpr_2fKACqtfCYMvUkfIZoOYGpQWG5K,A,Sms,1
mpr_2fKClmKER2dAjyS8iHszXd9oqMV,B,Sms,1
mpr_2fKDG7ikUZhxib2zedWSgIakYhq,A,Sms,1
mpr_2fKE6Y7GcR6EFaTIKICIfPf8zD8,A,Sms,1
mpr_2fKDTK8m5X7sfRrFs839cyUGeYf,C,Sms,1
mpr_2fKERUPSQa9KqLXBpz2e91l3Qxy,A,Sms,1
mpr_2fKEUqaUOOwj6YqIPcLIMY65NKG,B,Sms,1
mpr_2fKFQycuzwnl9QNoYWJNh8tty5x,A,Sms,1
mpr_2fKFc3KlHba9xsrXnPaOaHMuc0A,A,Sms,0
mpr_2fKGPvN9juOe3Wmd8bW9fW1tkA2,C,Whatsapp,1
mpr_2fKGtukdG4s5iejKBX3CuaZ33Yx,A,Sms,1
mpr_2fKH9FFpEu6n0QbECgMTAGQ72EW,B,Sms,1
mpr_2fKM02SYXxHkdYSVpInpPqTTntj,A,Sms,1
mpr_2fKMY0122wDnY5JrKfpOhQkQN0V,B,Sms,1
mpr_2fKMvyPoxDzqdDJUq1sGHPaeYfq,C,Whatsapp,1
mpr_2fKNdSL6S9i4vlDLUuMIpote9UF,C,Sms,1
mpr_2fKMmbnfv2w4GaZkFJtrgB2im3I,A,Sms,0
mpr_2fKNvC0Ave0xX96qlLLBZst1auR,C,Whatsapp,1
mpr_2fKPX9TsBfzfB32fsYaSZOPhWDp,B,Sms,1
mpr_2fKPkBkx15VOiXFpdZKfZ87L1Ny,C,Whatsapp,1
mpr_2fKQFhuKaUvm4lC8kjYGScYMdQJ,A,Sms,0
mpr_2fKRrcZiyYi8wKBiTOea6zEZyOy,B,Sms,1
mpr_2fKNRW4b4vmGc9gNFcYcUewB3eE,B,Sms,1
mpr_2fKUUsULM98BLBtAsQttUqbV0JU,A,Sms,1
mpr_2fKNI4DdrkVt8xGodydgmyEaQoo,C,Sms,1
mpr_2fJY1VwXW9wfi7FO7SMvIjrrR4A,C,Whatsapp,1
mpr_2fKWQFtQbCwgLSWETdqTUCTwxEj,A,Sms,1
mpr_2fKWteMzShjR2YStxVdXwr60D5F,C,Sms,1
mpr_2fKaNZN7GbowQ72CcU6Ib6WuL9V,B,Sms,1
mpr_2fKaC44VAB5XCawjoxg6fdEbx32,C,Whatsapp,1
mpr_2fKaIYysar0GYNBaOywiwvnlBY4,C,Whatsapp,1
mpr_2fKaqZZMzmzsCWxzJgGUZrfUlz6,A,Sms,1
mpr_2fKbXE3Bl9vcyLaGYXA5aRmo29u,A,Sms,1
mpr_2fKcSMVJiITLPsZTgzFlnmfTsTr,A,Sms,1
mpr_2fKdOpmMH1C58HK36ImRVsNT3Ie,A,Sms,1
mpr_2fKdKKZqV350ogZNWX41lcHRNB3,A,Sms,1
mpr_2fKe9TdxtzsVu1vIypD8CzAw49L,A,Sms,1
mpr_2fKexpSNQTmvjebSS4BEOTWPVdI,C,Whatsapp,1
mpr_2fKfRf3UF5S8U91CWKIs938IIUL,A,Sms,1
mpr_2fKXT1jamwdLmbV1XksnX6oUU98,A,Sms,1
mpr_2fKhsqJnRMJbTwS5tcS2sFiGmlk,A,Sms,1
mpr_2fKgIZdRWUYR6RXBP2DE5j2KyF7,A,Sms,1
mpr_2fKi3GXPjwJI9UgVTOUcABX8nHl,C,Sms,1
mpr_2fKjC8l1pZ6ujmVE5yJJnpCdUGA,C,Whatsapp,1
mpr_2fKjAYHbQlNE4EPNdxCuT3bC2fn,C,Sms,1
mpr_2fKjtfuAg89Ms2W1I8zYc8wUrSH,A,Sms,1
mpr_2fKkT3DGY4AYfIT2nFh7N5IBLjp,A,Sms,1
mpr_2fKmXAVHb4bezsFDAhmLtStjMSs,C,Whatsapp,1
mpr_2fKluiZgeIuRm43NeuYST6UbQs8,A,Sms,1
mpr_2fKn2bYuBS0z0HND7V7rRsV17fq,A,Sms,1
mpr_2fKnhehvVBUICcGB3IYRmpfFcki,A,Sms,1
mpr_2fKnjtwD4zQcf7fwJFhp1od62mk,B,Sms,1
mpr_2fKmxEn9D98ulKHPsuuVu33a0in,C,Whatsapp,1
mpr_2fKomNYyjEzQATgQoIEG5b1Ofsu,B,Sms,1
mpr_2fKpErLssxtNdGaPBixqlS55osi,B,Sms,1
mpr_2fKojWVJhPcriwcVA5DLuBGfEC9,A,Sms,1
mpr_2fKnvQLId4LkpY8Gb4AzeeMJdPU,B,Sms,1
mpr_2fKq8leGgfKmfamrQIwfSsm5Ceh,C,Sms,1
mpr_2fKppkalPYuQyUU2KyYhdZHtcaO,A,Sms,1
mpr_2fKqB8JWlEHKMexNTCwhJ9IajYW,C,Whatsapp,1
mpr_2fKqjFHOtKbK0eMy2AKaaqs6MLy,C,Sms,1
mpr_2fKqsE9O1U72Gty6EjXdoNfUyEw,C,Sms,1
mpr_2fKqDP7qftuLtRIxB9oumwzJ6SL,A,Sms,1
mpr_2fKinwzREr166gIIq7TV87hFAjm,B,Sms,1
mpr_2fKsfnuvPp2xldU8a2SkZNmUsJ9,A,Sms,1
mpr_2fKtQ4c2zad7YsEqEDcx2U0CA1d,C,Sms,1
mpr_2fKtcglHK5WVZ1lSNhVIPswfAsT,C,Whatsapp,1
mpr_2fKx8QEpyk0JZuAB6SYtEU0I0db,C,Whatsapp,1
mpr_2fFIa3oGBUOXtF92w1AA06UC4cu,B,Sms,1
mpr_2fFJOBbqbSEjvDiIqQ6pDXpLDkY,B,Sms,1
mpr_2fFKUFw6wyeIUKqU6zgJlox4cf6,A,Sms,1
mpr_2fFLC2UOJoWCRQOY6uEsTSLTU7u,A,Sms,1
mpr_2fFLcD2jtHIvwylRf4JKBuDW8uu,C,Whatsapp,1
mpr_2fFNFAWKsksomfwYRBDrPR4JAqQ,A,Sms,1
mpr_2fFNXGsII6lHeCdVq770r7V4qJQ,A,Sms,1
mpr_2fFOEaNzvfw4MPorgbrt6R2Jx9f,C,Whatsapp,1
mpr_2fFN4Ok6QFaqXloq5urjLClqDFc,A,Sms,1
mpr_2fFLtOWN4NZXE8s7Ja1SWgRlF52,C,Sms,1
mpr_2fFQDTRhuIHay2R4LCxLTj81jRk,C,Whatsapp,1
mpr_2fFRmefNSIDFBxZkk89k7GK5ALU,C,Sms,0
mpr_2fFTb2zuAEj2AGNIgq5nM2hkeg1,A,Sms,1
mpr_2fFUAjQ0Ozr3RdjMrSwqMsjCjDZ,B,Sms,1
mpr_2fFVO0Ktsrv0z3LwiMjoUAh2WE2,C,Sms,1
mpr_2fFVwuouDPmTUuNIZseDYYmMycO,A,Sms,1
mpr_2fFWbdo2oIsz3tBBJ8Kwu8Jyoje,B,Sms,1
mpr_2fFX1xG0eqyh03WW4cURrIp4ssO,A,Sms,1
mpr_2fFZbduAyits1g9bcwo1mQH0l4e,A,Sms,1
mpr_2fFeZpxqL2GSFNB7kOBcZvyV47f,C,Whatsapp,1
mpr_2fFHdv4nkH9oVQ0kTASJ5ditkn3,B,Sms,1
mpr_2fFg6t6NW7ELOWmaAsLIUs50yER,B,Sms,1
mpr_2fFgGkZbQFWnjJ1CwZC9UVhQvO5,C,Whatsapp,1
mpr_2fFXhBG77kR6e52A7j1wyDm2pzw,B,Sms,1
mpr_2fFl5PNxFhvlBXGnYUplRzLAgQe,B,Sms,1
mpr_2fFlCg3s8dWD9nCyhLM7sBJZgMF,B,Sms,1
mpr_2fFnpNHVDF1CvW7Nqg07sMTgo9S,A,Sms,1
mpr_2fFpxC7aOin8HKCO67QbE9bYqcG,C,Whatsapp,1
mpr_2fFrXsmTKTMXvSzNYUPsa2NyZal,B,Whatsapp,1
mpr_2fFuUVz0WuzPaDjOGehW05veBVU,C,Whatsapp,1
mpr_2fFuiz0r4F2bK3JqApjisTZcnVK,C,Whatsapp,1
mpr_2fFvYukIW0T16R4SLerQFvaBsFZ,C,Whatsapp,1
mpr_2fFzIyFKnODkFEeLqUNsymHKPQq,A,Sms,1
mpr_2fG4gVsL4wcKz7z2uAN13lNLEbC,B,Whatsapp,1
mpr_2fG51FzX04In2bortlrAgwXYnIq,A,Sms,1
mpr_2fG4bexxF9Qy4sZb2Nn91f97lf8,A,Sms,1
mpr_2fG8zegYKD04mUH5xzGCr2gqL41,C,Sms,1
mpr_2fFJX5W5h966cKzB4xoWlDXxoKH,A,Sms,1
mpr_2fFLtRBHBCcAvgFLEbVIvow9Xso,B,Sms,1
mpr_2fFNiCfDAbNiQ0Ba9OOyMQDX8wF,B,Sms,0
mpr_2fFOTx3itAaj9bePr7Jkqmv1GBu,B,Sms,1
mpr_2fFQa72SA0kzHu1hVMvhuDxmaFn,C,Whatsapp,0
mpr_2fFQw2ewUPhA6Dy748Q7nPXDixg,A,Sms,1
mpr_2fFSFhqO8vksIGXRHrkfOgOoxUY,B,Sms,1
mpr_2fFUeO9LDwqfY3biwNgOhhSzc9d,A,Sms,1
mpr_2fFVuzB5AJ23P0ZzgxMkuo3BPWU,B,Sms,1
mpr_2fFVl5v0woaiRXnC6QSfz0u1CTv,B,Sms,1
mpr_2fFVm9G8T1N0K6xssI8E8I9xLGA,B,Sms,1
mpr_2fFVxAWWuFvf9vSAedUiWHDvRrL,C,Whatsapp,1
mpr_2fFWFgHYDIIDLXjivttLApGixIJ,A,Sms,1
mpr_2fFXuJLHXWvqFGXsbuR8ErgSPYs,A,Sms,1
mpr_2fFYlBMFk2S0MOdC0oDcbFMMUYK,C,Whatsapp,0
mpr_2fESz0u9oNRwiVeiim31zO8ntxa,B,Sms,1
mpr_2fFaFagxgOL5UCEstEGyjNwVtWY,C,Sms,1
mpr_2fFbh8HlDL5tKADwuLVa9nI4687,A,Sms,0
mpr_2fFciO78rh9bFgvvJAudYXVXDpY,A,Sms,1
mpr_2fFd3qrOKVcuMGBVpZXAdgLfhHU,C,Whatsapp,1
mpr_2fFdZhS9RL0tjpcVryExHVbMj86,C,Whatsapp,1
mpr_2fFeBqEDrGyylLEA702ENMRrMfK,A,Sms,1
mpr_2fFgDTIVhz2d2UwAXMPPYYVB0p3,B,Sms,1
mpr_2fFfiwbIdk9jNR9yu44Mv5nxuyV,C,Sms,1
mpr_2fFhM8qQmTllCCqqTpldVY2rPs1,C,Whatsapp,1
mpr_2fFh4n9vJq2Ia1lIVtagAZaxW24,A,Sms,1
mpr_2fFhdfvCQDhuRlLcswtOqSR5Ajt,B,Sms,1
mpr_2fFj7zvOfwcHAgW1yXWB4Jg39bQ,C,Whatsapp,1
mpr_2fFmTL8HsgAfGvbnus2aOpZQ8lE,B,Sms,1
mpr_2fFmwuReR1Uj5M68qYHTKCvz5J6,B,Sms,0
mpr_2fFmN6lbHKEqqXJBjFAvsMUuaNj,B,Whatsapp,1
mpr_2fFi9mvm2ghTrFOLkgjCAYJHeBk,C,Whatsapp,1
mpr_2fFpLJqVNDH1nVSXRipDJPOROTJ,A,Sms,1
mpr_2fFq5M015GZIm8hd2Bl8Z5K6aTi,A,Sms,1
mpr_2fFqZakVAPRvslNcIeXJ73UgnZF,A,Sms,1
mpr_2fFr1t7i2gGwu8qlN0A7wKXhRrg,C,Sms,1
mpr_2fFu23hEPflsnEYonQsNnqytlwd,C,Sms,1
mpr_2fFulfeJIxITwmWo8lRlFMeRcQ5,A,Sms,1
mpr_2fFw1eKb7h5dua4mjWH5BfAbu4V,B,Sms,1
mpr_2fFwMOmzsISdZJR815qjdyM2AjQ,B,Sms,1
mpr_2fFwj1sd63TmgrdlgeP1zbowGxA,C,Whatsapp,1
mpr_2fFyieY0T6q0QBPnFycJ5zeszLt,B,Sms,1
mpr_2fG1erBzEwVgiDxnz4y8B3yor4o,C,Whatsapp,0
mpr_2fG6VdrjIC3wMwd2xy03AeGfB73,B,Sms,1
mpr_2fG8qzUm4TzE1pn9VrZ8NExezzz,C,Whatsapp,0
mpr_2fGAWdzmuOQy1gCcsZ9ZGClws2I,A,Sms,1
mpr_2fGB4SVLQGax33cR1KgyQRi4XKI,B,Whatsapp,1
mpr_2fGBt110iauNQaPhrx6OSvgFThx,C,Sms,1
mpr_2fGCSUQD9r6v5ueoEkTx5dBJxUD,B,Sms,1
mpr_2fGE5smybmQAX5un4IbdzsCkZte,B,Sms,1
mpr_2fGJSJyQmJXmK4x2rkyVecaVjnY,C,Sms,1
mpr_2fF3yDPzAvgQVUQgai7gxLu66FL,A,Sms,1
mpr_2fGMexWuGqkZ3BNaudccusrPyzQ,B,Whatsapp,1
mpr_2fGMHJTw521rdQ9HfMoYXz3ALLB,C,Sms,1
mpr_2fGNhfjpOKPA2StTIZk9i68khSg,A,Sms,1
mpr_2fGOPV64Hf889dT5ybMIX0HoPM4,A,Sms,1
mpr_2fGOEbsG6rJEho63VvEGXUHx7SB,A,Sms,1
mpr_2fGPYIs5HLk3c4U6Om6xXgUSDoN,C,Sms,1
mpr_2fGQlAVWVcCU5cGU6CfyAuPNT5Q,C,Whatsapp,0
mpr_2fGUl9TTO3rRI0DudgBfCOcLge3,B,Sms,0
mpr_2fGWoGG776jxuHJw7ILduFU7He8,B,Sms,1
mpr_2fGWpR9mQu5URszJBQg7YTuj1h0,B,Sms,1
mpr_2fGYHAzGpzCrWIW4DKqBjKZq0gO,C,Whatsapp,1
mpr_2fGXqshVcDnAtRPfpCb9LPM4t8t,B,Sms,1
mpr_2fN22s0zPWe1AD95NbfbQDEIPFQ,B,Sms,1
mpr_2fN2PVgGL2LjFYwDMBpQhoHamy1,B,Sms,1
mpr_2fN3JLnvODJ6wDDzbt0Kj3Hb8Y1,B,Sms,1
mpr_2fN3bfVli5dwI4IN72ktYpueZEx,A,Sms,1
mpr_2fN2zkuzOsiwb1nE310zJ9yoyo3,C,Whatsapp,1
mpr_2fN4hZpcIAnaDAONwa2dLUXyPkx,B,Sms,1
mpr_2fN4Yw8iq8qPbRjlsreCMPYd2sq,C,Sms,1
mpr_2fN2m2SpLtSa5n2mbQElMYDKW4A,A,Sms,1
mpr_2fN7MtqkfBuwnSXTAnPYzN24qVN,C,Whatsapp,1
mpr_2fN6pW8l3MBQtJ5TZg8fkVssgVw,C,Whatsapp,1
mpr_2fN743FnMRSq7TjBrJkfYO1MhnA,C,Whatsapp,1
mpr_2fNAlkMNFcsQNFax3mZR5IquGiu,C,Whatsapp,0
mpr_2fNAuXW1T8wAMArRlG3LxUYgQ1R,C,Sms,1
mpr_2fNCCBkWbomLFYyYNUOwk6FfSh1,B,Sms,0
mpr_2fNDtUcEtUCHHqKlevu1zYdwfEC,C,Whatsapp,0
mpr_2fNEmEXFnrw7af0K5jo0BRcenoN,C,Whatsapp,0
mpr_2fNEKysChEhKEQ7AqDxKzZngkvr,A,Sms,1
mpr_2fNE7uk1v6HQpdm337DF9oSOcAv,C,Whatsapp,1
mpr_2fN8jKykfCfhB2FXqg00y3Viy6w,C,Whatsapp,1
mpr_2fNA8NMt1oBGi24PDsAbEWO60YC,A,Sms,1
mpr_2fNFztDqtp9wYfx6j9rYPdL6yB0,C,Whatsapp,1
mpr_2fNH5aP101FCfarN9N20nJJjX7a,A,Sms,1
mpr_2fNIZQ2AA1EdyF4NXXt6QCt0Frt,C,Whatsapp,1
mpr_2fNJ0vqXAj8YJhRIOboD5CXdQuZ,B,Sms,1
mpr_2fNKD6TkZJKfdODA07qk8gGTOZS,B,Sms,1
mpr_2fNLJjrSwq3DJHqU34yZECaTbqM,A,Sms,1
mpr_2fNLbUW0feT2csKVyylRGOQzUtH,C,Whatsapp,1
mpr_2fNM0rCsF3M9wkQhVQPukXcMyeo,A,Sms,1
mpr_2fNMWSQx5C4MHK6Y8EkoltTCsW0,A,Sms,0
mpr_2fNInyeR9W7CbPTVaoJwUFvdIoj,C,Sms,1
mpr_2fNPnNTNZuRtiMIgWKenNsn7Egp,A,Sms,1
mpr_2fNPeY4ZnoRg2F8H5ftiairTsdO,C,Sms,1
mpr_2fNS1BDemrqka7xZQAJioVeF9nu,C,Sms,1
mpr_2fNS0uJL0v4o5iLpO2RVLDNg1vA,C,Whatsapp,1
mpr_2fNSH93GTWLSpo3l2dnQ4zRrl9x,C,Whatsapp,1
mpr_2fNTuwzFrPfcvwcP38vvLqvKprf,B,Sms,1
mpr_2fNUx9Wb52dCDi7oZGPycx1gVRQ,B,Sms,1
mpr_2fNUzcHD6JZ0dXB9AwqeZWsaOxr,A,Sms,1
mpr_2fNVznvzqu7f0UfVRyJ509qvLx9,B,Sms,1
mpr_2fNWtpCCOBORE1gjhQgSmkCGPRj,B,Sms,1
mpr_2fNVotlZOqNUCGzxcpPrb7c5AaH,B,Sms,1
mpr_2fNYmHgn0Ua0Syd22aItx3aFyyO,C,Whatsapp,1
mpr_2fNZy6kNmgZllSB406URz9rdJV5,C,Sms,1
mpr_2fNZoY7JiGCGMLAuUK0ZGjjDS8v,C,Whatsapp,1
mpr_2fNdXWdbcWDqkNL5YQ1uPyUtesB,B,Sms,1
mpr_2fNLHIMjqAfxaAfJv4wEJxERAck,C,Sms,1
mpr_2fNMTmGU8qprgvoDPwtPw1v3JZX,C,Whatsapp,1
mpr_2fNNIbqg6OMMthByDoudtXH53JD,B,Sms,1
mpr_2fNOleG5q6XrORUamZc1hmE9kwl,A,Sms,1
mpr_2fNPi6R60dITfDda8oeimmTW9Fa,B,Sms,1
mpr_2fNOuTlBvJMxw4xsjsrF5XOTzeE,A,Sms,1
mpr_2fNPFRBIS5g5OyJNXjw1LdRKuLD,B,Sms,1
mpr_2fNTPpO0ujxq6LjlHibMzPAYA04,C,Whatsapp,1
mpr_2fNULtMoufp1ubjScwtd2wrgmRo,C,Whatsapp,1
mpr_2fNUT3Ccc2Z932gzs0zW9kwyOtg,C,Whatsapp,1
mpr_2fNV0RTHyOSXx8DYcP5ptlUdHiE,B,Whatsapp,1
mpr_2fNVYZcwa5omAluTXk5YMBNmgNA,B,Sms,1
mpr_2fNXc4XXa2JFKtVmIpHNJm9CROw,C,Sms,1
mpr_2fNYtNpiICTfOQoe9FWoitIB0zZ,C,Whatsapp,1
mpr_2fNZq3vfPVhKqm6XbeVFp5woPqF,B,Sms,1
mpr_2fNaHzNiuLFqdrON4fCnf3md8gJ,B,Sms,1
mpr_2fNe726G96ut5kaGQLD1VmjcdLD,A,Sms,1
mpr_2fNf8KlwCOAaykqo39IYHNWqUa0,C,Whatsapp,1
mpr_2fNi52TxEGjfbgwpFjje3xx3hq0,C,Whatsapp,1
mpr_2fNhvQLzkQUg60DnGVjXCNq3anZ,C,Sms,1
mpr_2fNis57blKCVUrSwCEFGHWWnWpN,A,Sms,1
mpr_2fNkmZIcDV87p6tIjgzYrikJBQg,A,Sms,1
mpr_2fNkkNuVwxQyYA8cEdMkjqOtSHo,A,Sms,1
mpr_2fNlJuKbj7TbgMmwkzWEmGmiKcl,A,Sms,1
mpr_2fNlZtYHjj2svXGgonmaf5SwMvK,A,Sms,0
mpr_2fNlqUkHexMOVSsQ0K2r5ULarX3,C,Sms,1
mpr_2fNOigdRnabHRWVktikrmqsB65b,C,Whatsapp,1
mpr_2fNn7Z96IRfzOnyjoPKDsG9oiw7,B,Sms,1
mpr_2fNnmTuLaOHc2pzhDr8dOBfVbyI,C,Sms,1
mpr_2fNo8L1oqcM4QouWqydyERSyd1p,C,Whatsapp,1
mpr_2fNqRDTiwRxUWVg0wdYo8D4RYz2,C,Whatsapp,1
mpr_2fNpoV8LnZzxJDqlr1JVpl2MiPm,B,Sms,1
mpr_2fNrkeTzSULnIPd4THrL7UqcZ43,B,Sms,1
mpr_2fNtDRSt0qMAovVHVS1q9NBNcF2,A,Sms,1
mpr_2fNuUQlAXFtCtioUnqDFCIgwzlB,A,Sms,1
mpr_2fNvTZqJrM5WBCBXyjThwIx6utq,A,Sms,1
mpr_2fNx2FYivGwl5X1uXoMAA2y4Hy5,A,Sms,1
mpr_2fNy06GcQPDntFbX1yDdx68YBfN,B,Sms,1
mpr_2fNySHTysEUquMVqtIinRnbtcmf,B,Sms,1
mpr_2fO2aldP1NH6AStpvIXNDUKFmmn,A,Sms,1
mpr_2fO2ii6Us5sAUicJhT2ihy3JQ9T,B,Sms,1
mpr_2fO3PPBksj6hEneExh2DimYzvbm,C,Sms,1
mpr_2fO4HvRVLUSLsVx2opdgdoRQ12Y,A,Sms,1
mpr_2fEBNsGqg7izjAhIwUG5EbnI1Rg,A,Sms,1
mpr_2fO53FS5e9XLSplbKBn5sx8Zvl4,A,Sms,1
mpr_2fO7MUCJLLccQXm8mahBhX3K4fN,C,Sms,1
mpr_2fO95hsy3wx5oZfUzvmR7xPmNDy,A,Sms,1
mpr_2fO98qBVWHbrngAbPc73tfM4aIc,B,Sms,0
mpr_2fMNyZw38GDZcKZsxmbzHa3vy6E,B,Sms,1
mpr_2fOAQWIbuWuFMEGZETwcFBRnPUw,B,Sms,1
mpr_2fOEv5nSehNEappFJTMnSuIUcAc,B,Whatsapp,1
mpr_2fOFNgHp3NoVu8pFiaBbIMdIPXu,A,Sms,1
mpr_2fOGA2GtTVy0X1TV3kUSol8j53k,A,Sms,1
mpr_2fOFiGtUayoj8Io33uW0DSMdt7n,B,Sms,1
mpr_2fKWwZnphVu6eYBMWyrtSio96cC,A,Sms,1
